"TIME","CH1","CH2","CH3","CH4","MATH"
-8.82e-05,0.168,-0.012,-0.192,-0.112,1
-8.80e-05,0.168,-0.01,-0.196,-0.1,1
-8.78e-05,0.169,-0.014,-0.194,-0.1,1
-8.76e-05,0.167,-0.008,-0.19,-0.108,1
-8.74e-05,0.17,-0.008,-0.194,-0.108,1
-8.72e-05,0.169,-0.01,-0.192,-0.1,1
-8.70e-05,0.171,-0.002,-0.194,-0.108,1
-8.68e-05,0.17,-0.012,-0.188,-0.1,1
-8.66e-05,0.17,-0.008,-0.198,-0.108,1
-8.64e-05,0.169,-0.008,-0.186,-0.104,1
-8.62e-05,0.17,-0.006,-0.192,-0.112,1
-8.60e-05,0.171,-0.016,-0.194,-0.1,1
-8.58e-05,0.169,-0.014,-0.192,-0.116,1
-8.56e-05,0.169,-0.012,-0.2,-0.1,1
-8.54e-05,0.169,-0.006,-0.188,-0.112,1
-8.52e-05,0.17,-0.012,-0.188,-0.108,1
-8.50e-05,0.173,-0.006,-0.184,-0.116,1
-8.48e-05,0.172,-0.014,-0.192,-0.108,1
-8.46e-05,0.168,-0.006,-0.186,-0.1,1
-8.44e-05,0.168,-0.014,-0.186,-0.092,1
-8.42e-05,0.168,-0.006,-0.192,-0.116,1
-8.40e-05,0.169,-0.008,-0.188,-0.096,1
-8.38e-05,0.167,-0.002,-0.196,-0.108,1
-8.36e-05,0.166,-0.014,-0.19,-0.104,1
-8.34e-05,0.167,-0.018,-0.19,-0.088,1
-8.32e-05,0.17,-0.01,-0.19,-0.104,1
-8.30e-05,0.166,-0.01,-0.192,-0.1,1
-8.28e-05,0.166,-0.008,-0.19,-0.112,1
-8.26e-05,0.167,-0.01,-0.19,-0.116,1
-8.24e-05,0.168,-0.016,-0.19,-0.1,1
-8.22e-05,0.167,-0.01,-0.192,-0.088,1
-8.20e-05,0.168,-0.006,-0.19,-0.128,1
-8.18e-05,0.169,-0.016,-0.186,-0.112,1
-8.16e-05,0.171,-0.012,-0.194,-0.1,1
-8.14e-05,0.168,-0.014,-0.192,-0.104,1
-8.12e-05,0.171,-0.012,-0.186,-0.108,1
-8.10e-05,0.168,-0.006,-0.19,-0.112,1
-8.08e-05,0.168,-0.012,-0.19,-0.104,1
-8.06e-05,0.171,-0.006,-0.192,-0.128,1
-8.04e-05,0.171,-0.004,-0.196,-0.116,1
-8.02e-05,0.171,-0.01,-0.2,-0.116,1
-8.00e-05,0.169,-0.01,-0.19,-0.1,1
-7.98e-05,0.169,-0.016,-0.194,-0.108,1
-7.96e-05,0.17,-0.01,-0.186,-0.104,1
-7.94e-05,0.171,-0.008,-0.192,-0.116,1
-7.92e-05,0.167,-0.008,-0.2,-0.116,1
-7.90e-05,0.167,-0.004,-0.194,-0.12,1
-7.88e-05,0.169,-0.01,-0.19,-0.104,1
-7.86e-05,0.168,-0.016,-0.192,-0.108,1
-7.84e-05,0.17,-0.012,-0.198,-0.112,1
-7.82e-05,0.171,-0.012,-0.186,-0.12,1
-7.80e-05,0.168,-0.012,-0.194,-0.104,1
-7.78e-05,0.167,-0.012,-0.186,-0.104,1
-7.76e-05,0.169,-0.012,-0.196,-0.12,1
-7.74e-05,0.169,-0.008,-0.19,-0.112,1
-7.72e-05,0.167,-0.008,-0.194,-0.116,1
-7.70e-05,0.168,-0.012,-0.192,-0.104,1
-7.68e-05,0.168,-0.018,-0.19,-0.104,1
-7.66e-05,0.168,-0.01,-0.19,-0.116,1
-7.64e-05,0.167,-0.016,-0.196,-0.104,1
-7.62e-05,0.168,-0.02,-0.196,-0.108,1
-7.60e-05,0.168,-0.014,-0.194,-0.104,1
-7.58e-05,0.168,-0.014,-0.196,-0.096,1
-7.56e-05,0.168,-0.004,-0.194,-0.116,1
-7.54e-05,0.17,-0.016,-0.19,-0.108,1
-7.52e-05,0.169,-0.006,-0.192,-0.12,1
-7.50e-05,0.168,-0.01,-0.188,-0.124,1
-7.48e-05,0.169,-0.004,-0.196,-0.112,1
-7.46e-05,0.171,-0.008,-0.188,-0.104,1
-7.44e-05,0.167,-0.006,-0.194,-0.1,1
-7.42e-05,0.168,-0.004,-0.186,-0.104,1
-7.40e-05,0.17,-0.012,-0.19,-0.104,1
-7.38e-05,0.172,-0.008,-0.198,-0.112,1
-7.36e-05,0.169,-0.01,-0.188,-0.104,1
-7.34e-05,0.168,-0.016,-0.188,-0.1,1
-7.32e-05,0.172,-0.008,-0.194,-0.108,1
-7.30e-05,0.169,-0.006,-0.192,-0.12,1
-7.28e-05,0.168,-0.014,-0.196,-0.108,1
-7.26e-05,0.167,-0.008,-0.192,-0.12,1
-7.24e-05,0.167,-0.008,-0.188,-0.104,1
-7.22e-05,0.166,-0.01,-0.2,-0.104,1
-7.20e-05,0.166,-0.01,-0.186,-0.124,1
-7.18e-05,0.17,-0.016,-0.192,-0.104,1
-7.16e-05,0.167,-0.004,-0.19,-0.112,1
-7.14e-05,0.168,-0.006,-0.192,-0.112,1
-7.12e-05,0.168,-0.01,-0.196,-0.116,1
-7.10e-05,0.167,-0.006,-0.19,-0.116,1
-7.08e-05,0.166,-0.008,-0.192,-0.12,1
-7.06e-05,0.169,-0.01,-0.196,-0.112,1
-7.04e-05,0.166,-0.014,-0.192,-0.12,1
-7.02e-05,0.169,-0.014,-0.194,-0.104,1
-7.00e-05,0.169,-0.014,-0.194,-0.12,1
-6.98e-05,0.167,-0.008,-0.188,-0.108,1
-6.96e-05,0.167,-0.012,-0.196,-0.112,1
-6.94e-05,0.17,-0.018,-0.196,-0.104,1
-6.92e-05,0.167,-0.014,-0.194,-0.124,1
-6.90e-05,0.17,-0.016,-0.188,-0.108,1
-6.88e-05,0.169,-0.012,-0.194,-0.112,1
-6.86e-05,0.172,-0.016,-0.19,-0.112,1
-6.84e-05,0.169,-0.014,-0.194,-0.108,1
-6.82e-05,0.169,-0.008,-0.188,-0.108,1
-6.80e-05,0.171,-0.014,-0.188,-0.116,1
-6.78e-05,0.17,-0.01,-0.184,-0.124,1
-6.76e-05,0.171,-0.012,-0.188,-0.116,1
-6.74e-05,0.17,-0.006,-0.19,-0.112,1
-6.72e-05,0.173,-0.01,-0.19,-0.112,1
-6.70e-05,0.167,-0.014,-0.178,-0.1,1
-6.68e-05,0.17,-0.008,-0.192,-0.124,1
-6.66e-05,0.171,-0.002,-0.188,-0.112,1
-6.64e-05,0.172,-0.014,-0.2,-0.108,1
-6.62e-05,0.168,-0.012,-0.192,-0.116,1
-6.60e-05,0.168,-0.008,-0.192,-0.116,1
-6.58e-05,0.168,-0.012,-0.188,-0.124,1
-6.56e-05,0.167,-0.014,-0.192,-0.124,1
-6.54e-05,0.171,-0.008,-0.188,-0.108,1
-6.52e-05,0.167,-0.008,-0.186,-0.116,1
-6.50e-05,0.167,-0.012,-0.19,-0.124,1
-6.48e-05,0.168,-0.016,-0.192,-0.108,1
-6.46e-05,0.171,-0.01,-0.186,-0.108,1
-6.44e-05,0.17,-0.014,-0.198,-0.096,1
-6.42e-05,0.17,0,-0.192,-0.104,1
-6.40e-05,0.171,0,-0.186,-0.112,1
-6.38e-05,0.168,-0.01,-0.188,-0.116,1
-6.36e-05,0.166,-0.006,-0.186,-0.12,1
-6.34e-05,0.169,-0.004,-0.192,-0.12,1
-6.32e-05,0.167,-0.006,-0.192,-0.124,1
-6.30e-05,0.169,-0.01,-0.2,-0.104,1
-6.28e-05,0.17,-0.006,-0.194,-0.112,1
-6.26e-05,0.167,-0.006,-0.196,-0.116,1
-6.24e-05,0.168,-0.008,-0.192,-0.12,1
-6.22e-05,0.17,-0.016,-0.188,-0.116,1
-6.20e-05,0.167,-0.012,-0.194,-0.12,1
-6.18e-05,0.169,-0.012,-0.19,-0.112,1
-6.16e-05,0.171,-0.01,-0.19,-0.108,1
-6.14e-05,0.168,-0.01,-0.19,-0.124,1
-6.12e-05,0.171,-0.01,-0.194,-0.12,1
-6.10e-05,0.169,-0.002,-0.188,-0.112,1
-6.08e-05,0.168,-0.002,-0.196,-0.12,1
-6.06e-05,0.169,-0.008,-0.188,-0.116,1
-6.04e-05,0.167,-0.014,-0.196,-0.116,1
-6.02e-05,0.167,-0.012,-0.188,-0.116,1
-6.00e-05,0.169,-0.012,-0.188,-0.112,1
-5.98e-05,0.171,-0.016,-0.184,-0.116,1
-5.96e-05,0.17,-0.012,-0.192,-0.12,1
-5.94e-05,0.17,-0.008,-0.188,-0.12,1
-5.92e-05,0.171,0,-0.192,-0.112,1
-5.90e-05,0.168,-0.008,-0.192,-0.12,1
-5.88e-05,0.166,-0.006,-0.182,-0.128,1
-5.86e-05,0.17,-0.008,-0.186,-0.116,1
-5.84e-05,0.169,-0.004,-0.182,-0.112,1
-5.82e-05,0.169,-0.014,-0.198,-0.124,1
-5.80e-05,0.167,-0.016,-0.188,-0.104,1
-5.78e-05,0.17,-0.006,-0.192,-0.112,1
-5.76e-05,0.17,-0.004,-0.188,-0.12,1
-5.74e-05,0.17,-0.004,-0.19,-0.108,1
-5.72e-05,0.169,-0.014,-0.19,-0.116,1
-5.70e-05,0.17,-0.006,-0.186,-0.124,1
-5.68e-05,0.172,-0.008,-0.194,-0.116,1
-5.66e-05,0.168,-0.008,-0.194,-0.116,1
-5.64e-05,0.17,-0.01,-0.192,-0.112,1
-5.62e-05,0.171,-0.01,-0.186,-0.124,1
-5.60e-05,0.17,-0.006,-0.196,-0.124,1
-5.58e-05,0.163,-0.006,-0.188,-0.116,1
-5.56e-05,0.169,-0.01,-0.192,-0.112,1
-5.54e-05,0.168,-0.002,-0.186,-0.124,1
-5.52e-05,0.166,-0.01,-0.192,-0.12,1
-5.50e-05,0.169,-0.008,-0.188,-0.112,1
-5.48e-05,0.168,-0.012,-0.196,-0.112,1
-5.46e-05,0.168,-0.004,-0.192,-0.124,1
-5.44e-05,0.168,-0.002,-0.184,-0.12,1
-5.42e-05,0.172,-0.004,-0.196,-0.128,1
-5.40e-05,0.168,-0.012,-0.19,-0.124,1
-5.38e-05,0.166,-0.008,-0.19,-0.12,1
-5.36e-05,0.17,-0.012,-0.188,-0.128,1
-5.34e-05,0.168,-0.01,-0.192,-0.112,1
-5.32e-05,0.168,-0.012,-0.19,-0.104,1
-5.30e-05,0.172,-0.01,-0.184,-0.124,1
-5.28e-05,0.17,-0.006,-0.19,-0.124,1
-5.26e-05,0.172,-0.016,-0.19,-0.132,1
-5.24e-05,0.169,-0.008,-0.194,-0.12,1
-5.22e-05,0.169,-0.01,-0.188,-0.128,1
-5.20e-05,0.169,-0.006,-0.188,-0.128,1
-5.18e-05,0.172,-0.004,-0.186,-0.132,1
-5.16e-05,0.171,-0.012,-0.182,-0.132,1
-5.14e-05,0.17,-0.004,-0.188,-0.116,1
-5.12e-05,0.17,-0.014,-0.194,-0.116,1
-5.10e-05,0.167,-0.006,-0.192,-0.128,1
-5.08e-05,0.168,-0.014,-0.194,-0.12,1
-5.06e-05,0.166,-0.012,-0.192,-0.112,1
-5.04e-05,0.168,-0.012,-0.188,-0.132,1
-5.02e-05,0.168,-0.01,-0.194,-0.124,1
-5.00e-05,0.167,-0.012,-0.188,-0.12,1
-4.98e-05,0.168,-0.012,-0.184,-0.136,1
-4.96e-05,0.166,-0.008,-0.192,-0.128,1
-4.94e-05,0.169,-0.008,-0.196,-0.128,1
-4.92e-05,0.168,-0.006,-0.192,-0.124,1
-4.90e-05,0.168,-0.022,-0.194,-0.12,1
-4.88e-05,0.165,-0.016,-0.194,-0.136,1
-4.86e-05,0.169,-0.008,-0.188,-0.128,1
-4.84e-05,0.169,-0.004,-0.186,-0.128,1
-4.82e-05,0.168,-0.01,-0.184,-0.116,1
-4.80e-05,0.17,-0.012,-0.192,-0.132,1
-4.78e-05,0.17,-0.016,-0.186,-0.136,1
-4.76e-05,0.169,-0.014,-0.184,-0.124,1
-4.74e-05,0.165,-0.012,-0.2,-0.124,1
-4.72e-05,0.169,-0.012,-0.192,-0.128,1
-4.70e-05,0.17,-0.012,-0.194,-0.128,1
-4.68e-05,0.169,-0.008,-0.188,-0.136,1
-4.66e-05,0.168,-0.008,-0.192,-0.136,1
-4.64e-05,0.17,-0.01,-0.196,-0.132,1
-4.62e-05,0.17,-0.012,-0.192,-0.12,1
-4.60e-05,0.167,-0.018,-0.194,-0.136,1
-4.58e-05,0.172,-0.008,-0.196,-0.132,1
-4.56e-05,0.166,-0.012,-0.192,-0.144,1
-4.54e-05,0.168,-0.01,-0.188,-0.132,1
-4.52e-05,0.169,-0.008,-0.198,-0.136,1
-4.50e-05,0.168,-0.012,-0.186,-0.132,1
-4.48e-05,0.166,-0.004,-0.194,-0.116,1
-4.46e-05,0.168,-0.012,-0.2,-0.124,1
-4.44e-05,0.166,-0.016,-0.194,-0.132,1
-4.42e-05,0.169,-0.01,-0.188,-0.124,1
-4.40e-05,0.165,-0.018,-0.186,-0.128,1
-4.38e-05,0.17,-0.012,-0.182,-0.132,1
-4.36e-05,0.168,-0.014,-0.184,-0.12,1
-4.34e-05,0.169,-0.014,-0.188,-0.14,1
-4.32e-05,0.167,-0.008,-0.184,-0.136,1
-4.30e-05,0.17,-0.01,-0.188,-0.136,1
-4.28e-05,0.165,-0.008,-0.19,-0.128,1
-4.26e-05,0.168,-0.012,-0.182,-0.14,1
-4.24e-05,0.166,-0.014,-0.198,-0.14,1
-4.22e-05,0.168,-0.012,-0.19,-0.132,1
-4.20e-05,0.168,-0.01,-0.192,-0.136,1
-4.18e-05,0.168,-0.01,-0.188,-0.152,1
-4.16e-05,0.166,-0.018,-0.194,-0.132,1
-4.14e-05,0.165,-0.008,-0.19,-0.132,1
-4.12e-05,0.171,-0.014,-0.192,-0.136,1
-4.10e-05,0.167,-0.014,-0.196,-0.132,1
-4.08e-05,0.169,-0.01,-0.192,-0.136,1
-4.06e-05,0.168,-0.012,-0.192,-0.144,1
-4.04e-05,0.169,-0.012,-0.192,-0.136,1
-4.02e-05,0.169,-0.008,-0.2,-0.136,1
-4.00e-05,0.169,-0.012,-0.194,-0.132,1
-3.98e-05,0.169,-0.012,-0.188,-0.128,1
-3.96e-05,0.166,-0.014,-0.198,-0.136,1
-3.94e-05,0.165,-0.014,-0.19,-0.14,1
-3.92e-05,0.166,-0.008,-0.196,-0.132,1
-3.90e-05,0.166,-0.014,-0.192,-0.14,1
-3.88e-05,0.165,-0.01,-0.192,-0.136,1
-3.86e-05,0.169,-0.01,-0.19,-0.132,1
-3.84e-05,0.168,-0.008,-0.186,-0.136,1
-3.82e-05,0.168,-0.01,-0.188,-0.14,1
-3.80e-05,0.166,-0.014,-0.188,-0.148,1
-3.78e-05,0.167,-0.006,-0.188,-0.124,1
-3.76e-05,0.17,-0.004,-0.194,-0.14,1
-3.74e-05,0.167,-0.014,-0.186,-0.14,1
-3.72e-05,0.169,-0.01,-0.194,-0.144,1
-3.70e-05,0.168,-0.004,-0.192,-0.144,1
-3.68e-05,0.168,-0.016,-0.188,-0.136,1
-3.66e-05,0.17,-0.014,-0.19,-0.144,1
-3.64e-05,0.17,-0.008,-0.192,-0.148,1
-3.62e-05,0.169,-0.01,-0.194,-0.144,1
-3.60e-05,0.168,-0.014,-0.188,-0.148,1
-3.58e-05,0.168,-0.01,-0.188,-0.14,1
-3.56e-05,0.17,-0.012,-0.186,-0.144,1
-3.54e-05,0.168,-0.014,-0.19,-0.132,1
-3.52e-05,0.171,-0.01,-0.178,-0.144,1
-3.50e-05,0.169,-0.012,-0.19,-0.144,1
-3.48e-05,0.169,-0.006,-0.19,-0.144,1
-3.46e-05,0.168,-0.01,-0.19,-0.14,1
-3.44e-05,0.166,-0.004,-0.198,-0.152,1
-3.42e-05,0.165,-0.01,-0.192,-0.144,1
-3.40e-05,0.167,-0.012,-0.186,-0.148,1
-3.38e-05,0.171,-0.014,-0.19,-0.144,1
-3.36e-05,0.167,-0.002,-0.19,-0.144,1
-3.34e-05,0.168,-0.012,-0.192,-0.144,1
-3.32e-05,0.164,-0.014,-0.196,-0.156,1
-3.30e-05,0.167,-0.006,-0.194,-0.148,1
-3.28e-05,0.167,-0.016,-0.186,-0.14,1
-3.26e-05,0.168,-0.006,-0.184,-0.144,1
-3.24e-05,0.168,-0.012,-0.19,-0.148,1
-3.22e-05,0.168,-0.01,-0.194,-0.14,1
-3.20e-05,0.167,-0.012,-0.19,-0.144,1
-3.18e-05,0.167,-0.01,-0.188,-0.148,1
-3.16e-05,0.17,-0.014,-0.198,-0.156,1
-3.14e-05,0.166,-0.012,-0.196,-0.136,1
-3.12e-05,0.17,-0.006,-0.186,-0.156,1
-3.10e-05,0.165,-0.008,-0.186,-0.148,1
-3.08e-05,0.168,-0.012,-0.186,-0.152,1
-3.06e-05,0.168,-0.008,-0.19,-0.148,1
-3.04e-05,0.17,-0.014,-0.194,-0.156,1
-3.02e-05,0.167,-0.006,-0.194,-0.156,1
-3.00e-05,0.17,-0.016,-0.192,-0.148,1
-2.98e-05,0.171,-0.008,-0.188,-0.14,1
-2.96e-05,0.168,-0.006,-0.192,-0.156,1
-2.94e-05,0.169,-0.018,-0.18,-0.144,1
-2.92e-05,0.169,-0.006,-0.178,-0.148,1
-2.90e-05,0.168,-0.008,-0.19,-0.156,1
-2.88e-05,0.167,0,-0.202,-0.148,1
-2.86e-05,0.171,-0.006,-0.186,-0.152,1
-2.84e-05,0.167,-0.016,-0.192,-0.156,1
-2.82e-05,0.168,-0.01,-0.186,-0.156,1
-2.80e-05,0.169,-0.008,-0.184,-0.16,1
-2.78e-05,0.165,-0.016,-0.19,-0.152,1
-2.76e-05,0.167,-0.008,-0.188,-0.152,1
-2.74e-05,0.168,-0.016,-0.19,-0.164,1
-2.72e-05,0.168,-0.018,-0.196,-0.168,1
-2.70e-05,0.169,-0.012,-0.188,-0.152,1
-2.68e-05,0.168,-0.01,-0.192,-0.168,1
-2.66e-05,0.167,-0.006,-0.192,-0.16,1
-2.64e-05,0.169,-0.01,-0.176,-0.156,1
-2.62e-05,0.168,-0.008,-0.19,-0.172,1
-2.60e-05,0.166,-0.014,-0.188,-0.164,1
-2.58e-05,0.168,-0.006,-0.188,-0.156,1
-2.56e-05,0.168,-0.008,-0.186,-0.164,1
-2.54e-05,0.168,-0.008,-0.192,-0.164,1
-2.52e-05,0.17,-0.004,-0.186,-0.148,1
-2.50e-05,0.171,-0.016,-0.192,-0.172,1
-2.48e-05,0.167,-0.004,-0.186,-0.168,1
-2.46e-05,0.169,-0.008,-0.188,-0.168,1
-2.44e-05,0.166,-0.002,-0.186,-0.172,1
-2.42e-05,0.169,-0.016,-0.188,-0.164,1
-2.40e-05,0.168,-0.018,-0.188,-0.176,1
-2.38e-05,0.167,-0.012,-0.182,-0.16,1
-2.36e-05,0.167,-0.02,-0.196,-0.164,1
-2.34e-05,0.168,-0.016,-0.194,-0.176,1
-2.32e-05,0.164,-0.006,-0.194,-0.172,1
-2.30e-05,0.167,-0.006,-0.19,-0.18,1
-2.28e-05,0.166,-0.012,-0.192,-0.168,1
-2.26e-05,0.167,-0.014,-0.19,-0.172,1
-2.24e-05,0.166,-0.016,-0.19,-0.164,1
-2.22e-05,0.164,-0.008,-0.192,-0.172,1
-2.20e-05,0.17,-0.004,-0.188,-0.172,1
-2.18e-05,0.167,-0.012,-0.19,-0.164,1
-2.16e-05,0.166,-0.008,-0.188,-0.172,1
-2.14e-05,0.17,-0.008,-0.188,-0.164,1
-2.12e-05,0.165,-0.01,-0.196,-0.18,1
-2.10e-05,0.167,-0.006,-0.184,-0.184,1
-2.08e-05,0.168,-0.008,-0.194,-0.184,1
-2.06e-05,0.167,-0.014,-0.19,-0.188,1
-2.04e-05,0.167,-0.012,-0.188,-0.184,1
-2.02e-05,0.169,-0.004,-0.186,-0.188,1
-2.00e-05,0.166,-0.016,-0.194,-0.18,1
-1.98e-05,0.166,-0.012,-0.19,-0.192,1
-1.96e-05,0.163,-0.006,-0.188,-0.196,1
-1.94e-05,0.165,-0.008,-0.192,-0.188,1
-1.92e-05,0.166,-0.012,-0.188,-0.196,1
-1.90e-05,0.165,-0.012,-0.186,-0.184,1
-1.88e-05,0.166,-0.01,-0.184,-0.192,1
-1.86e-05,0.167,-0.01,-0.194,-0.196,1
-1.84e-05,0.164,-0.012,-0.192,-0.192,1
-1.82e-05,0.165,-0.008,-0.194,-0.192,1
-1.80e-05,0.167,-0.006,-0.182,-0.192,1
-1.78e-05,0.165,-0.004,-0.186,-0.2,1
-1.76e-05,0.162,-0.01,-0.2,-0.196,1
-1.74e-05,0.165,-0.012,-0.188,-0.188,1
-1.72e-05,0.169,-0.008,-0.188,-0.192,1
-1.70e-05,0.166,-0.006,-0.19,-0.2,1
-1.68e-05,0.167,-0.008,-0.188,-0.208,1
-1.66e-05,0.164,-0.018,-0.19,-0.2,1
-1.64e-05,0.166,-0.012,-0.196,-0.22,1
-1.62e-05,0.167,-0.004,-0.188,-0.212,1
-1.60e-05,0.168,-0.016,-0.188,-0.22,1
-1.58e-05,0.167,-0.004,-0.19,-0.204,1
-1.56e-05,0.165,-0.012,-0.18,-0.22,1
-1.54e-05,0.165,-0.008,-0.192,-0.212,1
-1.52e-05,0.167,-0.008,-0.184,-0.212,1
-1.50e-05,0.166,-0.014,-0.194,-0.228,1
-1.48e-05,0.166,-0.008,-0.19,-0.22,1
-1.46e-05,0.166,-0.012,-0.196,-0.212,1
-1.44e-05,0.164,-0.014,-0.2,-0.22,1
-1.42e-05,0.167,-0.012,-0.188,-0.212,1
-1.40e-05,0.163,-0.008,-0.188,-0.236,1
-1.38e-05,0.164,-0.01,-0.194,-0.244,1
-1.36e-05,0.164,-0.002,-0.186,-0.22,1
-1.34e-05,0.164,-0.012,-0.186,-0.22,1
-1.32e-05,0.164,-0.012,-0.188,-0.236,1
-1.30e-05,0.165,-0.016,-0.19,-0.228,1
-1.28e-05,0.159,-0.008,-0.194,-0.232,1
-1.26e-05,0.162,-0.01,-0.184,-0.244,1
-1.24e-05,0.164,-0.014,-0.184,-0.232,1
-1.22e-05,0.163,-0.012,-0.184,-0.248,1
-1.20e-05,0.163,-0.008,-0.192,-0.244,1
-1.18e-05,0.164,-0.008,-0.18,-0.248,1
-1.16e-05,0.161,-0.006,-0.19,-0.252,1
-1.14e-05,0.163,-0.01,-0.188,-0.268,1
-1.12e-05,0.162,-0.012,-0.19,-0.256,1
-1.10e-05,0.163,-0.004,-0.194,-0.256,1
-1.08e-05,0.162,-0.008,-0.186,-0.26,1
-1.06e-05,0.159,-0.014,-0.192,-0.264,1
-1.04e-05,0.165,-0.006,-0.19,-0.268,1
-1.02e-05,0.162,-0.014,-0.194,-0.272,1
-1.0e-05,0.16,-0.014,-0.184,-0.28,1
-9.8e-06,0.164,-0.012,-0.192,-0.292,1
-9.6e-06,0.162,-0.016,-0.19,-0.284,1
-9.4e-06,0.16,-0.012,-0.188,-0.292,1
-9.2e-06,0.161,-0.014,-0.19,-0.3,1
-9.0e-06,0.161,-0.01,-0.192,-0.292,1
-8.8e-06,0.157,-0.012,-0.196,-0.296,1
-8.6e-06,0.157,-0.014,-0.192,-0.296,1
-8.4e-06,0.158,-0.008,-0.19,-0.32,1
-8.2e-06,0.16,-0.006,-0.188,-0.308,1
-8.0e-06,0.158,-0.014,-0.184,-0.308,1
-7.8e-06,0.159,-0.006,-0.18,-0.308,1
-7.6e-06,0.157,-0.016,-0.192,-0.328,1
-7.4e-06,0.156,-0.01,-0.196,-0.32,1
-7.2e-06,0.158,-0.006,-0.182,-0.328,1
-7.0e-06,0.156,-0.006,-0.186,-0.34,1
-6.8e-06,0.157,-0.01,-0.196,-0.348,1
-6.6e-06,0.154,-0.018,-0.188,-0.348,1
-6.4e-06,0.156,-0.006,-0.188,-0.36,1
-6.2e-06,0.153,-0.01,-0.2,-0.36,1
-6.0e-06,0.152,-0.006,-0.186,-0.372,1
-5.8e-06,0.153,-0.01,-0.192,-0.368,1
-5.6e-06,0.151,-0.016,-0.182,-0.368,1
-5.4e-06,0.152,-0.01,-0.192,-0.384,1
-5.2e-06,0.149,-0.008,-0.188,-0.376,1
-5.0e-06,0.149,-0.012,-0.19,-0.384,1
-4.8e-06,0.149,-0.012,-0.192,-0.392,1
-4.6e-06,0.147,-0.012,-0.186,-0.396,1
-4.4e-06,0.149,-0.014,-0.188,-0.408,1
-4.2e-06,0.147,-0.016,-0.186,-0.396,1
-4.0e-06,0.145,-0.006,-0.192,-0.424,1
-3.8e-06,0.142,-0.016,-0.19,-0.416,1
-3.6e-06,0.141,-0.016,-0.184,-0.412,1
-3.4e-06,0.139,-0.014,-0.19,-0.416,1
-3.2e-06,0.139,-0.014,-0.19,-0.42,1
-3.0e-06,0.136,-0.016,-0.198,-0.424,1
-2.8e-06,0.132,-0.014,-0.194,-0.424,1
-2.6e-06,0.129,-0.012,-0.192,-0.416,1
-2.4e-06,0.127,-0.008,-0.194,-0.42,1
-2.2e-06,0.126,-0.01,-0.188,-0.424,1
-2.0e-06,0.123,-0.014,-0.184,-0.416,1
-1.8e-06,0.12,-0.014,-0.192,-0.416,1
-1.6e-06,0.116,-0.008,-0.188,-0.416,1
-1.4e-06,0.114,-0.012,-0.19,-0.396,1
-1.2e-06,0.112,-0.006,-0.178,-0.4,1
-1e-06,0.111,-0.012,-0.19,-0.38,1
-8e-07,0.106,-0.014,-0.19,-0.348,1
-6e-07,0.102,-0.008,-0.186,-0.352,1
-4e-07,0.104,-0.01,-0.178,-0.328,1
-2e-07,0.097,-0.006,-0.192,-0.292,1
0.0e+00,0.093,-0.004,-0.194,-0.276,1
2e-07,0.089,-0.018,-0.192,-0.228,1
4e-07,0.086,-0.008,-0.188,-0.196,1
6e-07,0.081,-0.008,-0.188,-0.156,1
8e-07,0.077,-0.012,-0.196,-0.124,1
1e-06,0.078,-0.01,-0.178,-0.068,1
1.2e-06,0.071,-0.012,-0.196,-0.024,1
1.4e-06,0.068,-0.008,-0.186,0.012,1
1.6e-06,0.064,-0.016,-0.184,0.076,1
1.8e-06,0.064,-0.01,-0.194,0.136,1
2.0e-06,0.065,-0.012,-0.188,0.152,1
2.2e-06,0.062,-0.014,-0.19,0.232,1
2.4e-06,0.061,-0.012,-0.192,0.28,1
2.6e-06,0.059,-0.008,-0.192,0.328,1
2.8e-06,0.06,-0.016,-0.194,0.372,1
3.0e-06,0.062,-0.018,-0.19,0.416,1
3.2e-06,0.065,-0.012,-0.194,0.448,1
3.4e-06,0.068,-0.01,-0.188,0.484,1
3.6e-06,0.072,-0.01,-0.198,0.504,1
3.8e-06,0.078,-0.014,-0.19,0.52,1
4.0e-06,0.081,-0.012,-0.188,0.52,1
4.2e-06,0.088,-0.014,-0.188,0.516,1
4.4e-06,0.096,-0.008,-0.194,0.508,1
4.6e-06,0.103,-0.012,-0.194,0.488,1
4.8e-06,0.108,-0.008,-0.19,0.464,1
5.0e-06,0.116,-0.01,-0.184,0.42,1
5.2e-06,0.121,-0.01,-0.186,0.392,1
5.4e-06,0.131,-0.01,-0.186,0.364,1
5.6e-06,0.138,-0.004,-0.188,0.316,1
5.8e-06,0.143,-0.014,-0.19,0.272,1
6.0e-06,0.15,-0.016,-0.192,0.236,1
6.2e-06,0.152,-0.008,-0.186,0.212,1
6.4e-06,0.15,-0.008,-0.188,0.188,1
6.6e-06,0.157,-0.022,-0.188,0.168,1
6.8e-06,0.161,-0.016,-0.19,0.16,1
7.0e-06,0.162,-0.014,-0.194,0.156,1
7.2e-06,0.162,-0.004,-0.188,0.152,1
7.4e-06,0.163,-0.008,-0.196,0.148,1
7.6e-06,0.165,-0.01,-0.192,0.164,1
7.8e-06,0.162,-0.01,-0.186,0.172,1
8.0e-06,0.164,-0.014,-0.192,0.176,1
8.2e-06,0.162,-0.012,-0.194,0.168,1
8.4e-06,0.162,-0.012,-0.188,0.184,1
8.6e-06,0.161,-0.01,-0.19,0.164,1
