"TIME","CH1","CH2","CH3","CH4","MATH"
1.1128e-04,0.223,0,0.276,-0.08,1
1.1132e-04,0.221,0.002,0.28,-0.072,1
1.1136e-04,0.222,0,0.284,-0.088,1
1.1140e-04,0.223,0.002,0.28,-0.072,1
1.1144e-04,0.219,-0.004,0.28,-0.08,1
1.1148e-04,0.221,0.002,0.284,-0.084,1
1.1152e-04,0.22,0,0.286,-0.08,1
1.1156e-04,0.22,-0.002,0.282,-0.08,1
1.1160e-04,0.222,-0.002,0.278,-0.068,1
1.1164e-04,0.22,0.002,0.28,-0.08,1
1.1168e-04,0.219,-0.006,0.28,-0.072,1
1.1172e-04,0.221,0.004,0.28,-0.084,1
1.1176e-04,0.22,0.006,0.28,-0.076,1
1.1180e-04,0.224,0.002,0.282,-0.08,1
1.1184e-04,0.22,0.002,0.276,-0.092,1
1.1188e-04,0.222,0,0.282,-0.076,1
1.1192e-04,0.22,-0.004,0.274,-0.076,1
1.1196e-04,0.221,0.002,0.274,-0.076,1
1.1200e-04,0.22,0.008,0.274,-0.068,1
1.1204e-04,0.221,0.006,0.278,-0.088,1
1.1208e-04,0.222,0.002,0.28,-0.072,1
1.1212e-04,0.221,0.008,0.284,-0.072,1
1.1216e-04,0.222,0.004,0.28,-0.076,1
1.1220e-04,0.22,-0.002,0.28,-0.076,1
1.1224e-04,0.221,-0.004,0.278,-0.08,1
1.1228e-04,0.219,0.004,0.28,-0.076,1
1.1232e-04,0.22,-0.002,0.274,-0.072,1
1.1236e-04,0.219,0.004,0.278,-0.076,1
1.1240e-04,0.218,0.004,0.286,-0.076,1
1.1244e-04,0.222,0,0.284,-0.076,1
1.1248e-04,0.221,-0.002,0.282,-0.072,1
1.1252e-04,0.219,0.006,0.28,-0.076,1
1.1256e-04,0.219,0.002,0.276,-0.076,1
1.1260e-04,0.221,0.002,0.282,-0.084,1
1.1264e-04,0.22,-0.002,0.276,-0.08,1
1.1268e-04,0.22,0,0.278,-0.076,1
1.1272e-04,0.221,0,0.274,-0.088,1
1.1276e-04,0.223,0.002,0.27,-0.072,1
1.1280e-04,0.222,0,0.274,-0.088,1
1.1284e-04,0.221,0.004,0.286,-0.076,1
1.1288e-04,0.221,-0.004,0.278,-0.088,1
1.1292e-04,0.22,-0.006,0.276,-0.088,1
1.1296e-04,0.221,-0.002,0.282,-0.084,1
1.1300e-04,0.223,0.002,0.278,-0.088,1
1.1304e-04,0.223,0.006,0.282,-0.08,1
1.1308e-04,0.22,0.012,0.28,-0.072,1
1.1312e-04,0.222,0.01,0.28,-0.072,1
1.1316e-04,0.221,-0.002,0.276,-0.08,1
1.1320e-04,0.223,-0.002,0.272,-0.076,1
1.1324e-04,0.224,-0.002,0.268,-0.08,1
1.1328e-04,0.222,0.004,0.274,-0.08,1
1.1332e-04,0.221,-0.006,0.28,-0.08,1
1.1336e-04,0.223,0,0.278,-0.08,1
1.1340e-04,0.225,0.002,0.282,-0.064,1
1.1344e-04,0.224,-0.002,0.28,-0.08,1
1.1348e-04,0.222,0.002,0.278,-0.088,1
1.1352e-04,0.224,-0.002,0.282,-0.08,1
1.1356e-04,0.221,0.006,0.28,-0.076,1
1.1360e-04,0.223,-0.004,0.286,-0.08,1
1.1364e-04,0.223,0.004,0.288,-0.084,1
1.1368e-04,0.223,0,0.282,-0.072,1
1.1372e-04,0.223,0.004,0.28,-0.076,1
1.1376e-04,0.225,0.006,0.278,-0.072,1
1.1380e-04,0.224,0.004,0.278,-0.072,1
1.1384e-04,0.222,0,0.28,-0.068,1
1.1388e-04,0.225,0.002,0.276,-0.08,1
1.1392e-04,0.222,-0.002,0.28,-0.08,1
1.1396e-04,0.222,-0.006,0.28,-0.076,1
1.1400e-04,0.224,-0.002,0.284,-0.072,1
1.1404e-04,0.223,0.002,0.28,-0.072,1
1.1408e-04,0.223,-0.004,0.28,-0.076,1
1.1412e-04,0.223,0.002,0.28,-0.08,1
1.1416e-04,0.223,-0.004,0.284,-0.08,1
1.1420e-04,0.224,0.002,0.274,-0.068,1
1.1424e-04,0.221,0.002,0.276,-0.072,1
1.1428e-04,0.221,0.002,0.274,-0.08,1
1.1432e-04,0.225,0.004,0.278,-0.084,1
1.1436e-04,0.224,0,0.282,-0.068,1
1.1440e-04,0.226,0.008,0.282,-0.076,1
1.1444e-04,0.222,0.006,0.28,-0.084,1
1.1448e-04,0.221,0,0.282,-0.076,1
1.1452e-04,0.221,0,0.276,-0.072,1
1.1456e-04,0.224,0.004,0.28,-0.068,1
1.1460e-04,0.225,0.002,0.282,-0.084,1
1.1464e-04,0.222,0.002,0.272,-0.072,1
1.1468e-04,0.225,0,0.282,-0.072,1
1.1472e-04,0.221,-0.002,0.278,-0.08,1
1.1476e-04,0.218,0,0.278,-0.08,1
1.1480e-04,0.222,0.006,0.286,-0.068,1
1.1484e-04,0.224,-0.004,0.284,-0.08,1
1.1488e-04,0.221,0.006,0.274,-0.076,1
1.1492e-04,0.222,0,0.276,-0.068,1
1.1496e-04,0.221,0.004,0.28,-0.068,1
1.1500e-04,0.222,-0.002,0.28,-0.076,1
1.1504e-04,0.222,0.004,0.288,-0.072,1
1.1508e-04,0.225,-0.002,0.278,-0.076,1
1.1512e-04,0.225,0,0.282,-0.076,1
1.1516e-04,0.222,0.008,0.282,-0.068,1
1.1520e-04,0.222,0,0.282,-0.072,1
1.1524e-04,0.221,0.002,0.28,-0.08,1
1.1528e-04,0.221,0.002,0.27,-0.084,1
1.1532e-04,0.222,0.004,0.274,-0.072,1
1.1536e-04,0.22,-0.008,0.282,-0.068,1
1.1540e-04,0.222,-0.004,0.276,-0.08,1
1.1544e-04,0.221,0.008,0.28,-0.072,1
1.1548e-04,0.224,0.006,0.27,-0.068,1
1.1552e-04,0.223,-0.002,0.278,-0.068,1
1.1556e-04,0.222,0.008,0.278,-0.08,1
1.1560e-04,0.223,-0.002,0.28,-0.072,1
1.1564e-04,0.224,0.01,0.274,-0.072,1
1.1568e-04,0.221,0,0.272,-0.08,1
1.1572e-04,0.22,0,0.27,-0.08,1
1.1576e-04,0.219,0.002,0.278,-0.072,1
1.1580e-04,0.222,0,0.282,-0.068,1
1.1584e-04,0.22,0.002,0.278,-0.084,1
1.1588e-04,0.22,-0.004,0.276,-0.068,1
1.1592e-04,0.225,0.008,0.28,-0.076,1
1.1596e-04,0.221,0.006,0.28,-0.068,1
1.1600e-04,0.221,0,0.28,-0.076,1
1.1604e-04,0.222,0,0.282,-0.076,1
1.1608e-04,0.22,-0.002,0.276,-0.08,1
1.1612e-04,0.223,0,0.27,-0.068,1
1.1616e-04,0.221,-0.002,0.282,-0.08,1
1.1620e-04,0.225,-0.002,0.276,-0.068,1
1.1624e-04,0.221,0.006,0.276,-0.076,1
1.1628e-04,0.223,0,0.272,-0.076,1
1.1632e-04,0.221,0,0.28,-0.076,1
1.1636e-04,0.223,-0.002,0.276,-0.068,1
1.1640e-04,0.22,0,0.282,-0.084,1
1.1644e-04,0.221,-0.004,0.278,-0.072,1
1.1648e-04,0.222,0.008,0.28,-0.068,1
1.1652e-04,0.222,0.004,0.286,-0.076,1
1.1656e-04,0.22,0.002,0.282,-0.076,1
1.1660e-04,0.221,0,0.28,-0.06,1
1.1664e-04,0.222,-0.004,0.276,-0.076,1
1.1668e-04,0.222,0.004,0.278,-0.072,1
1.1672e-04,0.219,0,0.282,-0.068,1
1.1676e-04,0.218,0.002,0.28,-0.072,1
1.1680e-04,0.222,-0.002,0.276,-0.072,1
1.1684e-04,0.221,-0.002,0.28,-0.064,1
1.1688e-04,0.222,0,0.276,-0.076,1
1.1692e-04,0.222,-0.002,0.282,-0.088,1
1.1696e-04,0.221,0.002,0.274,-0.072,1
1.1700e-04,0.221,0,0.282,-0.092,1
1.1704e-04,0.222,0.002,0.274,-0.076,1
1.1708e-04,0.221,0.006,0.28,-0.068,1
1.1712e-04,0.22,0.002,0.284,-0.076,1
1.1716e-04,0.22,0.004,0.284,-0.068,1
1.1720e-04,0.22,0.002,0.284,-0.072,1
1.1724e-04,0.221,0.002,0.272,-0.076,1
1.1728e-04,0.223,0.002,0.276,-0.076,1
1.1732e-04,0.22,0.004,0.282,-0.076,1
1.1736e-04,0.223,0.006,0.28,-0.076,1
1.1740e-04,0.22,0.004,0.278,-0.08,1
1.1744e-04,0.221,0.008,0.278,-0.064,1
1.1748e-04,0.22,-0.004,0.276,-0.068,1
1.1752e-04,0.222,-0.002,0.282,-0.08,1
1.1756e-04,0.222,0.002,0.28,-0.068,1
1.1760e-04,0.223,0.004,0.28,-0.088,1
1.1764e-04,0.222,0.002,0.274,-0.068,1
1.1768e-04,0.221,0.004,0.278,-0.08,1
1.1772e-04,0.224,0.002,0.278,-0.08,1
1.1776e-04,0.219,-0.006,0.286,-0.072,1
1.1780e-04,0.222,-0.002,0.284,-0.08,1
1.1784e-04,0.223,-0.002,0.282,-0.076,1
1.1788e-04,0.22,-0.006,0.276,-0.072,1
1.1792e-04,0.219,0.004,0.276,-0.076,1
1.1796e-04,0.222,0,0.274,-0.08,1
1.1800e-04,0.224,0.004,0.28,-0.076,1
1.1804e-04,0.22,0.004,0.272,-0.072,1
1.1808e-04,0.223,0.002,0.276,-0.072,1
1.1812e-04,0.223,0.004,0.28,-0.068,1
1.1816e-04,0.224,0.004,0.28,-0.076,1
1.1820e-04,0.22,-0.004,0.282,-0.076,1
1.1824e-04,0.218,0.002,0.286,-0.076,1
1.1828e-04,0.223,0.006,0.286,-0.072,1
1.1832e-04,0.222,-0.006,0.276,-0.08,1
1.1836e-04,0.216,-0.002,0.28,-0.068,1
1.1840e-04,0.221,-0.008,0.272,-0.076,1
1.1844e-04,0.223,0.004,0.278,-0.088,1
1.1848e-04,0.219,0,0.28,-0.08,1
1.1852e-04,0.22,0.002,0.288,-0.072,1
1.1856e-04,0.22,0,0.276,-0.072,1
1.1860e-04,0.218,0.004,0.28,-0.068,1
1.1864e-04,0.222,0.01,0.284,-0.064,1
1.1868e-04,0.222,0.006,0.278,-0.068,1
1.1872e-04,0.222,-0.006,0.28,-0.08,1
1.1876e-04,0.223,-0.002,0.282,-0.068,1
1.1880e-04,0.224,-0.002,0.276,-0.08,1
1.1884e-04,0.222,-0.004,0.288,-0.092,1
1.1888e-04,0.22,0.004,0.276,-0.08,1
1.1892e-04,0.221,-0.002,0.288,-0.084,1
1.1896e-04,0.221,0,0.278,-0.084,1
1.1900e-04,0.219,0,0.278,-0.064,1
1.1904e-04,0.221,0.008,0.284,-0.072,1
1.1908e-04,0.221,0.004,0.278,-0.072,1
1.1912e-04,0.22,0.004,0.276,-0.068,1
1.1916e-04,0.219,0,0.284,-0.072,1
1.1920e-04,0.224,-0.004,0.274,-0.068,1
1.1924e-04,0.22,0,0.282,-0.068,1
1.1928e-04,0.221,0,0.28,-0.076,1
1.1932e-04,0.219,0,0.288,-0.076,1
1.1936e-04,0.222,0.002,0.286,-0.076,1
1.1940e-04,0.22,0.008,0.276,-0.072,1
1.1944e-04,0.223,-0.002,0.28,-0.068,1
1.1948e-04,0.222,0.006,0.28,-0.084,1
1.1952e-04,0.223,-0.002,0.282,-0.076,1
1.1956e-04,0.222,0.002,0.286,-0.072,1
1.1960e-04,0.224,0.002,0.28,-0.076,1
1.1964e-04,0.223,0.004,0.286,-0.064,1
1.1968e-04,0.223,0.002,0.28,-0.076,1
1.1972e-04,0.221,0.002,0.274,-0.06,1
1.1976e-04,0.223,0.004,0.274,-0.076,1
1.1980e-04,0.224,0.002,0.274,-0.08,1
1.1984e-04,0.223,0.004,0.274,-0.068,1
1.1988e-04,0.224,0,0.274,-0.064,1
1.1992e-04,0.223,0.004,0.28,-0.076,1
1.1996e-04,0.226,-0.002,0.284,-0.088,1
1.2000e-04,0.224,-0.006,0.28,-0.08,1
1.2004e-04,0.224,-0.002,0.282,-0.08,1
1.2008e-04,0.225,-0.002,0.282,-0.084,1
1.2012e-04,0.222,0.004,0.276,-0.068,1
1.2016e-04,0.222,0.004,0.27,-0.072,1
1.2020e-04,0.222,0,0.276,-0.076,1
1.2024e-04,0.22,0,0.278,-0.068,1
1.2028e-04,0.223,0,0.284,-0.072,1
1.2032e-04,0.223,0,0.28,-0.064,1
1.2036e-04,0.223,-0.006,0.282,-0.06,1
1.2040e-04,0.223,-0.002,0.278,-0.064,1
1.2044e-04,0.224,0.006,0.276,-0.076,1
1.2048e-04,0.224,0.006,0.288,-0.072,1
1.2052e-04,0.223,0.002,0.274,-0.06,1
1.2056e-04,0.224,0.002,0.28,-0.072,1
1.2060e-04,0.222,-0.002,0.282,-0.072,1
1.2064e-04,0.221,0.002,0.274,-0.06,1
1.2068e-04,0.224,0.008,0.276,-0.076,1
1.2072e-04,0.223,0.008,0.284,-0.072,1
1.2076e-04,0.22,-0.002,0.286,-0.084,1
1.2080e-04,0.22,0.004,0.274,-0.08,1
1.2084e-04,0.218,0.002,0.282,-0.084,1
1.2088e-04,0.223,0,0.282,-0.072,1
1.2092e-04,0.222,-0.002,0.276,-0.08,1
1.2096e-04,0.221,0.006,0.276,-0.088,1
1.2100e-04,0.22,0.008,0.276,-0.072,1
1.2104e-04,0.221,-0.002,0.274,-0.072,1
1.2108e-04,0.223,0.004,0.28,-0.072,1
1.2112e-04,0.22,-0.004,0.278,-0.068,1
1.2116e-04,0.221,0.002,0.272,-0.068,1
1.2120e-04,0.222,-0.002,0.282,-0.072,1
1.2124e-04,0.221,0,0.286,-0.08,1
1.2128e-04,0.221,0.008,0.28,-0.056,1
1.2132e-04,0.223,0.002,0.274,-0.068,1
1.2136e-04,0.22,-0.002,0.274,-0.068,1
1.2140e-04,0.222,0.002,0.274,-0.076,1
1.2144e-04,0.222,0,0.278,-0.072,1
1.2148e-04,0.22,0.002,0.284,-0.072,1
1.2152e-04,0.22,0,0.28,-0.068,1
1.2156e-04,0.221,0.002,0.278,-0.064,1
1.2160e-04,0.218,-0.006,0.27,-0.068,1
1.2164e-04,0.218,0.012,0.28,-0.072,1
1.2168e-04,0.222,0.002,0.284,-0.072,1
1.2172e-04,0.221,0.002,0.28,-0.088,1
1.2176e-04,0.221,0.004,0.286,-0.092,1
1.2180e-04,0.221,-0.002,0.28,-0.068,1
1.2184e-04,0.219,0.002,0.28,-0.076,1
1.2188e-04,0.22,0.006,0.278,-0.072,1
1.2192e-04,0.221,0.004,0.286,-0.08,1
1.2196e-04,0.219,0,0.274,-0.068,1
1.2200e-04,0.222,0.002,0.28,-0.068,1
1.2204e-04,0.221,0,0.276,-0.084,1
1.2208e-04,0.22,0,0.282,-0.06,1
1.2212e-04,0.22,-0.006,0.278,-0.08,1
1.2216e-04,0.222,-0.002,0.284,-0.068,1
1.2220e-04,0.22,-0.004,0.274,-0.076,1
1.2224e-04,0.221,0,0.284,-0.072,1
1.2228e-04,0.221,0,0.28,-0.064,1
1.2232e-04,0.22,0,0.28,-0.072,1
1.2236e-04,0.221,0.002,0.272,-0.076,1
1.2240e-04,0.22,0.006,0.278,-0.068,1
1.2244e-04,0.217,-0.004,0.272,-0.068,1
1.2248e-04,0.22,0,0.28,-0.084,1
1.2252e-04,0.22,0,0.28,-0.072,1
1.2256e-04,0.221,-0.002,0.272,-0.068,1
1.2260e-04,0.219,0.006,0.282,-0.056,1
1.2264e-04,0.22,-0.004,0.284,-0.064,1
1.2268e-04,0.218,0.002,0.284,-0.076,1
1.2272e-04,0.222,-0.002,0.28,-0.076,1
1.2276e-04,0.221,-0.002,0.282,-0.068,1
1.2280e-04,0.221,0.002,0.276,-0.064,1
1.2284e-04,0.221,-0.002,0.278,-0.076,1
1.2288e-04,0.222,0.002,0.28,-0.072,1
1.2292e-04,0.221,0.004,0.276,-0.064,1
1.2296e-04,0.219,0.008,0.284,-0.064,1
1.2300e-04,0.222,-0.002,0.278,-0.068,1
1.2304e-04,0.22,0.006,0.278,-0.076,1
1.2308e-04,0.221,0.004,0.28,-0.072,1
1.2312e-04,0.219,0.006,0.276,-0.072,1
1.2316e-04,0.219,0.008,0.286,-0.064,1
1.2320e-04,0.22,0.008,0.284,-0.068,1
1.2324e-04,0.221,0.004,0.28,-0.068,1
1.2328e-04,0.222,0.004,0.28,-0.064,1
1.2332e-04,0.22,0,0.276,-0.08,1
1.2336e-04,0.221,0.004,0.274,-0.076,1
1.2340e-04,0.222,0.004,0.282,-0.068,1
1.2344e-04,0.22,0,0.272,-0.08,1
1.2348e-04,0.219,0,0.286,-0.076,1
1.2352e-04,0.221,0,0.278,-0.068,1
1.2356e-04,0.223,0.004,0.28,-0.064,1
1.2360e-04,0.22,0.002,0.282,-0.064,1
1.2364e-04,0.219,0,0.282,-0.056,1
1.2368e-04,0.22,-0.002,0.276,-0.068,1
1.2372e-04,0.219,0.002,0.276,-0.084,1
1.2376e-04,0.221,0,0.278,-0.08,1
1.2380e-04,0.221,0.002,0.272,-0.06,1
1.2384e-04,0.222,0.006,0.272,-0.072,1
1.2388e-04,0.222,-0.002,0.278,-0.076,1
1.2392e-04,0.221,0.01,0.278,-0.068,1
1.2396e-04,0.223,-0.002,0.286,-0.076,1
1.2400e-04,0.221,-0.006,0.274,-0.064,1
1.2404e-04,0.222,-0.002,0.28,-0.064,1
1.2408e-04,0.22,0,0.282,-0.072,1
1.2412e-04,0.22,0.002,0.29,-0.068,1
1.2416e-04,0.223,0,0.272,-0.068,1
1.2420e-04,0.223,0.006,0.276,-0.064,1
1.2424e-04,0.22,-0.004,0.274,-0.068,1
1.2428e-04,0.22,0,0.282,-0.048,1
1.2432e-04,0.222,0.002,0.276,-0.068,1
1.2436e-04,0.223,0.004,0.282,-0.068,1
1.2440e-04,0.221,0,0.278,-0.072,1
1.2444e-04,0.22,-0.004,0.286,-0.076,1
1.2448e-04,0.223,0.004,0.272,-0.068,1
1.2452e-04,0.223,0.002,0.28,-0.068,1
1.2456e-04,0.225,0,0.28,-0.068,1
1.2460e-04,0.224,0.006,0.272,-0.076,1
1.2464e-04,0.223,-0.004,0.276,-0.064,1
1.2468e-04,0.222,0.004,0.278,-0.068,1
1.2472e-04,0.226,0.004,0.274,-0.08,1
1.2476e-04,0.224,0.002,0.28,-0.076,1
1.2480e-04,0.223,-0.002,0.276,-0.06,1
1.2484e-04,0.222,0.002,0.278,-0.072,1
1.2488e-04,0.222,0.004,0.276,-0.072,1
1.2492e-04,0.225,0.006,0.274,-0.064,1
1.2496e-04,0.223,-0.004,0.274,-0.068,1
1.2500e-04,0.222,0.006,0.272,-0.064,1
1.2504e-04,0.225,0.004,0.266,-0.064,1
1.2508e-04,0.221,0,0.28,-0.072,1
1.2512e-04,0.221,0.004,0.28,-0.068,1
1.2516e-04,0.222,0,0.28,-0.068,1
1.2520e-04,0.223,0.006,0.28,-0.064,1
1.2524e-04,0.22,0.004,0.28,-0.064,1
1.2528e-04,0.221,0.008,0.28,-0.064,1
1.2532e-04,0.224,0,0.28,-0.06,1
1.2536e-04,0.221,0.004,0.278,-0.068,1
1.2540e-04,0.224,0.002,0.278,-0.072,1
1.2544e-04,0.22,-0.002,0.284,-0.064,1
1.2548e-04,0.223,-0.006,0.282,-0.068,1
1.2552e-04,0.222,0.004,0.28,-0.064,1
1.2556e-04,0.222,0.004,0.28,-0.068,1
1.2560e-04,0.221,0.008,0.282,-0.072,1
1.2564e-04,0.224,0.006,0.286,-0.076,1
1.2568e-04,0.222,0.004,0.278,-0.072,1
1.2572e-04,0.221,0.008,0.28,-0.068,1
1.2576e-04,0.222,-0.004,0.278,-0.08,1
1.2580e-04,0.223,0.008,0.278,-0.056,1
1.2584e-04,0.224,0.002,0.284,-0.084,1
1.2588e-04,0.219,0.002,0.274,-0.072,1
1.2592e-04,0.223,0.008,0.276,-0.068,1
1.2596e-04,0.223,0.002,0.28,-0.068,1
1.2600e-04,0.222,0.006,0.282,-0.072,1
1.2604e-04,0.224,0.002,0.28,-0.072,1
1.2608e-04,0.223,0,0.28,-0.06,1
1.2612e-04,0.225,0.004,0.278,-0.064,1
1.2616e-04,0.222,-0.002,0.286,-0.076,1
1.2620e-04,0.221,0,0.28,-0.064,1
1.2624e-04,0.223,0.006,0.284,-0.064,1
1.2628e-04,0.221,-0.002,0.282,-0.076,1
1.2632e-04,0.223,-0.01,0.276,-0.084,1
1.2636e-04,0.221,-0.004,0.276,-0.08,1
1.2640e-04,0.225,0.006,0.286,-0.06,1
1.2644e-04,0.221,0.006,0.278,-0.08,1
1.2648e-04,0.224,0,0.28,-0.068,1
1.2652e-04,0.221,-0.004,0.28,-0.068,1
1.2656e-04,0.222,0.006,0.28,-0.068,1
1.2660e-04,0.225,0.002,0.278,-0.072,1
1.2664e-04,0.218,-0.002,0.276,-0.068,1
1.2668e-04,0.224,0.008,0.282,-0.072,1
1.2672e-04,0.221,0,0.284,-0.072,1
1.2676e-04,0.221,0,0.28,-0.068,1
1.2680e-04,0.223,0,0.276,-0.064,1
1.2684e-04,0.223,-0.002,0.274,-0.076,1
1.2688e-04,0.221,0,0.282,-0.076,1
1.2692e-04,0.223,-0.002,0.274,-0.064,1
1.2696e-04,0.222,0.002,0.278,-0.08,1
1.2700e-04,0.222,0.002,0.282,-0.076,1
1.2704e-04,0.222,-0.002,0.284,-0.072,1
1.2708e-04,0.224,0,0.276,-0.056,1
1.2712e-04,0.222,0,0.28,-0.072,1
1.2716e-04,0.223,-0.002,0.276,-0.072,1
1.2720e-04,0.221,0.002,0.276,-0.072,1
1.2724e-04,0.221,0,0.276,-0.076,1
1.2728e-04,0.222,-0.002,0.28,-0.068,1
1.2732e-04,0.223,-0.006,0.276,-0.068,1
1.2736e-04,0.223,-0.004,0.282,-0.068,1
1.2740e-04,0.223,0.002,0.276,-0.084,1
1.2744e-04,0.222,0.002,0.282,-0.064,1
1.2748e-04,0.224,0.014,0.276,-0.068,1
1.2752e-04,0.221,-0.004,0.28,-0.06,1
1.2756e-04,0.221,0.006,0.286,-0.072,1
1.2760e-04,0.221,0.002,0.278,-0.064,1
1.2764e-04,0.221,0.002,0.278,-0.072,1
1.2768e-04,0.222,-0.002,0.28,-0.08,1
1.2772e-04,0.224,0,0.28,-0.056,1
1.2776e-04,0.22,0,0.28,-0.072,1
1.2780e-04,0.223,-0.002,0.282,-0.072,1
1.2784e-04,0.221,-0.002,0.278,-0.064,1
1.2788e-04,0.223,0.004,0.282,-0.076,1
1.2792e-04,0.224,0.002,0.274,-0.064,1
1.2796e-04,0.22,0.002,0.276,-0.068,1
1.2800e-04,0.22,-0.004,0.272,-0.068,1
1.2804e-04,0.223,0.008,0.276,-0.076,1
1.2808e-04,0.219,0.002,0.282,-0.052,1
1.2812e-04,0.224,0.01,0.274,-0.064,1
1.2816e-04,0.22,0.002,0.28,-0.068,1
1.2820e-04,0.221,-0.002,0.28,-0.068,1
1.2824e-04,0.222,0.01,0.276,-0.08,1
1.2828e-04,0.221,0.004,0.272,-0.068,1
1.2832e-04,0.221,0,0.27,-0.068,1
1.2836e-04,0.221,0,0.278,-0.072,1
1.2840e-04,0.222,0.004,0.276,-0.076,1
1.2844e-04,0.218,0,0.28,-0.084,1
1.2848e-04,0.222,0.006,0.272,-0.068,1
1.2852e-04,0.221,-0.004,0.276,-0.072,1
1.2856e-04,0.219,0.002,0.272,-0.076,1
1.2860e-04,0.223,0.002,0.278,-0.072,1
1.2864e-04,0.222,0.002,0.282,-0.076,1
1.2868e-04,0.22,0,0.274,-0.076,1
1.2872e-04,0.222,-0.002,0.28,-0.068,1
1.2876e-04,0.224,-0.002,0.278,-0.084,1
1.2880e-04,0.22,0.002,0.276,-0.068,1
1.2884e-04,0.222,0,0.276,-0.068,1
1.2888e-04,0.223,0.004,0.276,-0.068,1
1.2892e-04,0.221,0.004,0.278,-0.052,1
1.2896e-04,0.221,0.004,0.276,-0.068,1
1.2900e-04,0.221,-0.002,0.278,-0.072,1
1.2904e-04,0.22,0,0.276,-0.064,1
1.2908e-04,0.222,0.006,0.278,-0.064,1
1.2912e-04,0.223,0,0.282,-0.076,1
1.2916e-04,0.221,0.004,0.278,-0.056,1
1.2920e-04,0.224,0.012,0.282,-0.064,1
1.2924e-04,0.223,0.006,0.286,-0.064,1
1.2928e-04,0.223,-0.002,0.276,-0.076,1
1.2932e-04,0.221,0.002,0.272,-0.072,1
1.2936e-04,0.219,-0.002,0.272,-0.072,1
1.2940e-04,0.219,-0.008,0.28,-0.064,1
1.2944e-04,0.224,0.002,0.272,-0.056,1
1.2948e-04,0.222,0.004,0.276,-0.068,1
1.2952e-04,0.222,0,0.278,-0.072,1
1.2956e-04,0.221,0.008,0.28,-0.064,1
1.2960e-04,0.226,0,0.282,-0.064,1
1.2964e-04,0.224,0.008,0.276,-0.072,1
1.2968e-04,0.222,0.004,0.284,-0.072,1
1.2972e-04,0.221,0.002,0.276,-0.06,1
1.2976e-04,0.223,0.004,0.284,-0.072,1
1.2980e-04,0.22,-0.008,0.28,-0.068,1
1.2984e-04,0.222,0.002,0.28,-0.064,1
1.2988e-04,0.221,0,0.28,-0.072,1
1.2992e-04,0.221,0,0.282,-0.064,1
1.2996e-04,0.222,0.002,0.284,-0.06,1
1.3000e-04,0.22,0.004,0.284,-0.068,1
1.3004e-04,0.221,-0.004,0.276,-0.064,1
1.3008e-04,0.218,0.006,0.278,-0.064,1
1.3012e-04,0.224,-0.006,0.272,-0.064,1
1.3016e-04,0.221,0.002,0.278,-0.068,1
1.3020e-04,0.219,0.004,0.278,-0.068,1
1.3024e-04,0.223,0.006,0.278,-0.064,1
1.3028e-04,0.221,0.002,0.272,-0.076,1
1.3032e-04,0.219,0.008,0.274,-0.068,1
1.3036e-04,0.22,0.004,0.28,-0.068,1
1.3040e-04,0.223,0.006,0.29,-0.06,1
1.3044e-04,0.222,-0.004,0.276,-0.064,1
1.3048e-04,0.222,0.002,0.288,-0.068,1
1.3052e-04,0.22,0.008,0.282,-0.08,1
1.3056e-04,0.22,0.002,0.282,-0.068,1
1.3060e-04,0.222,0.002,0.28,-0.072,1
1.3064e-04,0.219,-0.004,0.28,-0.072,1
1.3068e-04,0.222,0.006,0.272,-0.068,1
1.3072e-04,0.223,0.004,0.28,-0.068,1
1.3076e-04,0.22,-0.002,0.276,-0.076,1
1.3080e-04,0.224,0.008,0.28,-0.056,1
1.3084e-04,0.22,0.002,0.28,-0.072,1
1.3088e-04,0.223,-0.004,0.28,-0.08,1
1.3092e-04,0.221,0,0.278,-0.076,1
1.3096e-04,0.221,0.002,0.274,-0.08,1
1.3100e-04,0.222,0.004,0.272,-0.072,1
1.3104e-04,0.221,0.002,0.278,-0.072,1
1.3108e-04,0.22,0,0.28,-0.068,1
1.3112e-04,0.222,0.004,0.274,-0.072,1
1.3116e-04,0.222,0.006,0.286,-0.064,1
1.3120e-04,0.222,-0.002,0.276,-0.06,1
1.3124e-04,0.223,0.006,0.276,-0.056,1
1.3128e-04,0.222,0.006,0.282,-0.068,1
1.3132e-04,0.222,0.002,0.282,-0.072,1
1.3136e-04,0.223,0.002,0.28,-0.068,1
1.3140e-04,0.223,0.006,0.274,-0.072,1
1.3144e-04,0.225,0.004,0.28,-0.068,1
1.3148e-04,0.226,0.006,0.284,-0.08,1
1.3152e-04,0.223,0.006,0.284,-0.064,1
1.3156e-04,0.222,0,0.278,-0.072,1
1.3160e-04,0.223,0.002,0.28,-0.052,1
1.3164e-04,0.224,-0.004,0.274,-0.076,1
1.3168e-04,0.222,0.002,0.282,-0.076,1
1.3172e-04,0.221,0.006,0.286,-0.08,1
1.3176e-04,0.225,0.006,0.274,-0.068,1
1.3180e-04,0.22,0,0.278,-0.068,1
1.3184e-04,0.224,0.002,0.282,-0.068,1
1.3188e-04,0.224,0.01,0.286,-0.06,1
1.3192e-04,0.222,-0.002,0.276,-0.076,1
1.3196e-04,0.223,0,0.278,-0.064,1
1.3200e-04,0.223,0.004,0.282,-0.064,1
1.3204e-04,0.221,0,0.278,-0.076,1
